age,job,marital,education,balance,housing,loan,month,campaign,previous
29.0,blue-collar,married,primary,111.0,yes,no,may,10.674652974835883,0.0
49.0,management,single,tertiary,1556.0,yes,no,jul,3.0,0.0
57.0,management,divorced,tertiary,408.0,yes,no,may,2.0,1.0
35.0,technician,married,secondary,1067.0,no,yes,aug,6.0,0.0
26.0,blue-collar,single,secondary,277.0,no,no,may,2.0,0.0
35.0,blue-collar,married,secondary,257.0,yes,no,may,1.0,0.0
31.0,management,single,tertiary,0.0,yes,yes,may,3.0,3.0
57.0,management,divorced,tertiary,2549.0,no,no,jul,2.0,0.0
32.0,services,divorced,secondary,4612.0,yes,no,jul,4.0,0.0
76.97205525627365,retired,married,secondary,433.0,no,no,dec,1.0,0.0
44.0,self-employed,married,unknown,680.0,yes,no,jul,4.0,0.0
41.0,blue-collar,single,secondary,3851.0,no,no,nov,1.0,0.0
36.0,management,single,tertiary,442.0,yes,yes,jul,3.0,0.0
56.0,services,married,secondary,642.0,yes,no,jan,1.0,3.0
35.0,blue-collar,single,secondary,487.0,yes,no,may,1.0,0.0
46.0,admin.,married,secondary,171.0,yes,yes,oct,1.0,1.0
32.0,technician,single,tertiary,11204.778501400662,yes,no,may,1.0,3.0
41.0,entrepreneur,married,secondary,187.0,no,yes,jul,1.0,0.0
34.0,management,married,tertiary,101.0,yes,no,aug,5.0,0.0
48.0,blue-collar,married,primary,343.0,no,no,jun,1.0,0.0
31.0,unemployed,single,secondary,315.0,no,no,jan,1.0,1.0
41.0,services,married,secondary,205.0,yes,no,may,1.0,0.0
36.0,blue-collar,married,primary,106.0,yes,no,jul,10.674652974835883,0.0
31.0,technician,married,secondary,477.0,no,no,apr,1.0,0.0
37.0,management,single,tertiary,2875.0,no,no,nov,2.0,0.0
48.0,technician,married,secondary,1000.0,no,no,nov,2.0,0.0
31.0,unemployed,married,secondary,-825.0,yes,no,may,2.0,0.0
42.0,admin.,married,secondary,534.0,yes,no,may,2.0,0.0
50.0,blue-collar,married,unknown,452.0,no,no,aug,2.0,0.0
47.0,management,married,secondary,623.0,yes,no,may,6.0,0.0
43.0,technician,married,secondary,310.0,yes,no,may,1.0,0.0
59.0,housemaid,married,secondary,454.0,no,no,aug,1.0,0.0
35.0,management,single,tertiary,2306.0,no,no,aug,7.0,0.0
24.0,technician,single,secondary,-126.0,yes,yes,may,2.0,0.0
49.0,blue-collar,married,primary,399.0,no,no,jan,1.0,0.0
47.0,services,married,secondary,0.0,yes,no,jul,1.0,0.0
57.0,self-employed,married,secondary,2109.0,no,no,aug,6.0,0.0
29.0,management,married,tertiary,0.0,yes,yes,jul,1.0,0.0
50.0,management,married,tertiary,-470.0,yes,no,nov,2.0,1.0
32.0,management,married,tertiary,81.0,yes,no,nov,1.0,0.0
23.0,admin.,single,secondary,1104.0,yes,no,may,2.0,0.0
41.0,technician,married,secondary,457.0,yes,yes,may,2.0,0.0
48.0,blue-collar,divorced,primary,0.0,no,no,jun,2.0,0.0
29.0,management,married,tertiary,941.0,yes,no,jun,10.674652974835883,0.0
42.0,admin.,married,primary,-466.0,no,yes,jul,10.674652974835883,0.0
38.0,admin.,single,secondary,2600.0,yes,no,nov,1.0,0.0
31.0,management,single,tertiary,3.0,no,no,feb,2.0,0.0
38.0,technician,married,unknown,90.0,yes,yes,may,2.0,0.0
50.0,management,married,tertiary,2570.0,no,no,nov,2.0,0.0
36.0,management,single,tertiary,181.0,yes,no,may,2.0,4.0
52.0,blue-collar,married,primary,11204.778501400662,no,no,aug,3.0,0.0
50.0,entrepreneur,married,secondary,556.0,yes,no,may,2.0,0.0
38.0,housemaid,married,secondary,110.0,no,no,may,1.0,0.0
30.0,services,single,secondary,9.0,no,yes,jan,2.0,2.0
46.0,management,married,secondary,0.0,no,no,jun,1.0,0.0
54.0,management,married,secondary,5249.0,yes,no,nov,1.0,0.0
46.0,blue-collar,married,primary,2499.0,yes,no,may,3.0,0.0
49.0,management,married,tertiary,276.0,no,no,aug,5.0,0.0
36.0,management,single,tertiary,3343.0,no,no,nov,1.0,0.0
58.0,self-employed,married,secondary,9994.0,no,no,jul,1.0,0.0
29.0,admin.,single,secondary,613.0,yes,no,jun,1.0,0.0
41.0,blue-collar,single,secondary,925.0,yes,no,may,1.0,0.0
32.0,management,married,tertiary,393.0,no,no,jan,2.0,0.0
33.0,services,divorced,secondary,339.0,yes,no,may,4.0,0.0
31.0,entrepreneur,married,tertiary,1216.0,no,no,aug,4.0,0.0
44.0,technician,married,tertiary,1818.0,yes,yes,apr,1.0,0.0
51.0,entrepreneur,divorced,tertiary,2109.0,no,no,apr,1.0,2.0
38.0,admin.,married,secondary,46.0,no,no,aug,2.0,0.0
38.0,management,married,tertiary,980.0,no,no,jun,5.0,0.0
27.0,unemployed,single,tertiary,3060.0,no,no,jan,1.0,0.0
41.0,housemaid,married,primary,46.0,no,no,aug,1.0,0.0
32.0,blue-collar,married,primary,274.0,yes,no,may,3.0,0.0
45.0,admin.,married,secondary,805.0,yes,no,may,3.0,0.0
54.0,housemaid,married,primary,3151.0,no,no,jun,7.0,0.0
36.0,technician,divorced,secondary,160.0,yes,no,may,1.0,0.0
33.0,management,married,tertiary,0.0,yes,no,jul,3.0,0.0
40.0,services,divorced,secondary,694.0,yes,no,jul,10.674652974835883,0.0
37.0,blue-collar,married,secondary,509.0,yes,no,apr,1.0,0.0
48.0,blue-collar,married,primary,237.0,yes,no,jun,10.674652974835883,0.0
36.0,management,married,tertiary,0.0,yes,no,jan,1.0,7.7085785454572555
46.0,management,married,tertiary,16.0,yes,no,may,1.0,0.0
29.0,admin.,divorced,secondary,504.0,yes,no,may,1.0,0.0
41.0,technician,married,secondary,-274.0,yes,no,may,3.0,0.0
44.0,management,married,tertiary,0.0,yes,no,may,1.0,0.0
40.0,management,married,tertiary,0.0,yes,no,feb,1.0,0.0
33.0,technician,single,tertiary,2565.0,yes,no,may,2.0,0.0
60.0,technician,married,tertiary,91.0,no,no,aug,4.0,0.0
48.0,blue-collar,married,secondary,558.0,yes,no,feb,8.0,0.0
37.0,unemployed,single,tertiary,1032.0,no,no,feb,1.0,0.0
39.0,management,married,tertiary,351.0,yes,no,may,3.0,0.0
28.0,student,single,secondary,231.0,yes,no,may,1.0,0.0
44.0,housemaid,married,primary,3706.0,no,no,jun,3.0,0.0
37.0,management,married,tertiary,5.0,no,no,aug,2.0,0.0
58.0,management,single,tertiary,342.0,no,yes,jul,2.0,0.0
50.0,unemployed,single,secondary,588.0,no,no,jul,3.0,0.0
38.0,services,married,secondary,3165.0,yes,no,may,2.0,0.0
31.0,management,single,tertiary,0.0,no,no,aug,6.0,0.0
33.0,technician,divorced,secondary,464.0,no,no,feb,4.0,0.0
35.0,management,single,tertiary,837.0,no,no,aug,1.0,0.0
53.0,management,married,tertiary,11204.778501400662,yes,yes,may,1.0,7.7085785454572555
58.0,retired,married,secondary,5435.0,yes,no,may,1.0,0.0
26.0,blue-collar,single,primary,102.0,yes,no,may,1.0,0.0
34.0,admin.,married,secondary,641.0,yes,yes,may,1.0,0.0
50.0,blue-collar,married,primary,334.0,no,no,aug,3.0,0.0
42.0,blue-collar,married,unknown,149.0,yes,no,jul,3.0,0.0
46.0,admin.,married,secondary,179.0,yes,no,jan,4.0,1.0
45.0,blue-collar,married,primary,61.0,no,no,apr,1.0,0.0
46.0,services,married,secondary,375.0,no,no,jul,6.0,0.0
31.0,technician,single,secondary,2088.0,no,no,feb,10.674652974835883,0.0
44.0,technician,single,secondary,29.0,yes,no,may,1.0,0.0
36.0,management,married,tertiary,3839.0,no,no,nov,1.0,0.0
50.0,management,married,secondary,2910.0,no,no,jul,1.0,0.0
33.0,management,single,tertiary,3770.0,no,no,jan,2.0,0.0
33.0,blue-collar,married,primary,141.0,yes,no,may,2.0,0.0
55.0,management,single,tertiary,0.0,no,no,apr,3.0,0.0
40.0,services,single,secondary,65.0,yes,no,may,3.0,0.0
30.0,technician,married,secondary,-306.0,yes,yes,nov,1.0,1.0
36.0,services,married,secondary,3740.0,yes,no,apr,1.0,0.0
34.0,services,divorced,secondary,0.0,yes,yes,may,1.0,0.0
46.0,entrepreneur,married,secondary,131.0,yes,no,apr,2.0,0.0
55.0,management,married,tertiary,11204.778501400662,yes,no,may,1.0,0.0
56.0,blue-collar,divorced,primary,-1.0,no,no,jul,3.0,0.0
34.0,admin.,single,secondary,6979.0,yes,no,may,5.0,0.0
42.0,management,married,tertiary,187.0,no,no,aug,1.0,0.0
48.0,blue-collar,married,primary,1203.0,no,no,aug,5.0,0.0
51.0,management,married,primary,6298.0,yes,no,jun,3.0,0.0
45.0,blue-collar,single,tertiary,-243.0,no,yes,jul,2.0,0.0
35.0,self-employed,single,primary,181.0,yes,no,may,8.0,0.0
63.0,self-employed,married,tertiary,661.0,no,no,mar,2.0,0.0
35.0,blue-collar,married,secondary,270.0,yes,yes,apr,2.0,1.0
25.0,student,single,secondary,1919.0,yes,no,may,1.0,4.0
26.0,self-employed,married,secondary,492.0,yes,yes,may,4.0,0.0
29.0,management,single,tertiary,91.0,no,no,apr,1.0,4.0
26.0,management,married,tertiary,775.0,no,no,may,3.0,0.0
26.0,blue-collar,single,secondary,2669.0,yes,no,apr,1.0,0.0
23.0,management,single,tertiary,2605.0,yes,no,may,6.0,0.0
51.0,management,single,unknown,1277.0,no,no,feb,5.0,1.0
51.0,blue-collar,married,secondary,568.0,yes,no,jun,1.0,0.0
43.0,technician,married,secondary,2344.0,yes,no,may,2.0,0.0
76.97205525627365,retired,divorced,primary,4321.0,no,no,aug,3.0,0.0
42.0,management,divorced,tertiary,1064.0,no,no,aug,2.0,0.0
41.0,services,married,secondary,241.0,yes,yes,jun,1.0,0.0
35.0,technician,single,secondary,183.0,no,no,sep,2.0,2.0
32.0,management,married,tertiary,9214.0,no,yes,oct,1.0,0.0
51.0,services,single,secondary,513.0,yes,no,jul,2.0,0.0
33.0,technician,married,secondary,11204.778501400662,yes,no,feb,5.0,0.0
38.0,self-employed,married,secondary,279.0,yes,no,may,5.0,0.0
48.0,retired,married,tertiary,4.0,no,yes,jul,5.0,0.0
50.0,technician,divorced,secondary,-298.0,yes,no,feb,8.0,0.0
39.0,blue-collar,single,secondary,522.0,yes,no,may,7.0,2.0
30.0,services,single,secondary,0.0,yes,no,jul,2.0,0.0
39.0,technician,married,secondary,8.0,no,yes,nov,2.0,2.0
35.0,technician,married,tertiary,432.0,no,no,aug,8.0,0.0
41.0,technician,married,secondary,-378.0,yes,no,feb,1.0,2.0
41.0,admin.,married,secondary,338.0,yes,no,may,1.0,0.0
35.0,blue-collar,married,primary,2878.0,yes,no,nov,2.0,0.0
43.0,management,married,primary,62.0,yes,no,may,1.0,3.0
27.0,services,married,secondary,1303.0,yes,yes,may,1.0,0.0
32.0,technician,married,secondary,255.0,no,yes,aug,5.0,0.0
39.0,technician,divorced,secondary,0.0,yes,yes,apr,1.0,0.0
37.0,management,married,tertiary,1125.0,yes,no,jun,1.0,0.0
40.0,entrepreneur,married,secondary,1238.0,yes,no,jul,2.0,0.0
33.0,blue-collar,married,secondary,370.0,yes,no,apr,1.0,0.0
29.0,management,married,tertiary,2417.0,yes,no,may,2.0,0.0
50.0,housemaid,married,primary,4.0,no,no,jun,1.0,0.0
39.0,admin.,married,primary,444.0,yes,no,may,2.0,0.0
32.0,technician,single,secondary,28.0,yes,no,nov,1.0,0.0
49.0,management,married,tertiary,2139.0,no,no,aug,1.0,0.0
37.0,blue-collar,married,secondary,194.0,yes,no,may,7.0,0.0
57.0,blue-collar,married,primary,195.0,no,yes,jul,4.0,0.0
44.0,management,married,secondary,0.0,no,no,aug,2.0,0.0
36.0,self-employed,married,secondary,189.0,yes,no,jul,1.0,0.0
55.0,management,single,secondary,220.0,yes,no,may,2.0,0.0
40.0,admin.,married,primary,189.0,yes,no,may,2.0,0.0
40.0,blue-collar,married,secondary,746.0,yes,yes,feb,1.0,3.0
44.0,management,married,secondary,11204.778501400662,yes,no,may,2.0,7.7085785454572555
41.0,services,married,primary,0.0,yes,no,jul,10.674652974835883,0.0
65.0,retired,married,secondary,11204.778501400662,no,no,feb,1.0,0.0
31.0,blue-collar,married,secondary,41.0,yes,no,may,1.0,0.0
48.0,blue-collar,married,secondary,7408.0,no,yes,feb,2.0,0.0
55.0,retired,married,tertiary,101.0,yes,no,jul,1.0,0.0
34.0,admin.,married,secondary,384.0,yes,no,may,2.0,0.0
36.0,admin.,single,secondary,2556.0,yes,no,apr,1.0,0.0
33.0,management,married,tertiary,808.0,yes,no,aug,10.674652974835883,0.0
46.0,management,married,tertiary,0.0,no,no,may,1.0,0.0
52.0,management,married,tertiary,1158.0,no,no,aug,4.0,0.0
33.0,management,married,tertiary,334.0,no,no,nov,1.0,0.0
29.0,blue-collar,married,secondary,296.0,yes,no,jun,1.0,0.0
36.0,technician,married,primary,1653.0,yes,yes,may,10.0,0.0
37.0,admin.,married,secondary,1283.0,yes,no,may,1.0,0.0
53.0,blue-collar,married,primary,2295.0,no,no,aug,10.0,0.0
28.0,unemployed,married,secondary,-42.0,yes,yes,jul,4.0,0.0
19.0,student,single,secondary,55.0,no,no,oct,2.0,1.0
41.0,housemaid,married,primary,365.0,no,no,aug,5.0,0.0
33.0,services,single,secondary,772.0,yes,no,jan,2.0,3.0
28.0,management,single,tertiary,334.0,yes,no,may,4.0,0.0
40.0,admin.,married,secondary,1060.0,yes,no,apr,3.0,0.0
76.97205525627365,retired,married,unknown,38.0,no,no,aug,1.0,3.0
29.0,services,single,secondary,146.0,yes,no,may,2.0,0.0
36.0,unemployed,married,secondary,439.0,yes,no,feb,6.0,0.0
59.0,entrepreneur,married,primary,124.0,yes,no,nov,3.0,7.0
34.0,services,married,secondary,190.0,yes,no,may,3.0,0.0
76.97205525627365,retired,married,unknown,211.0,no,no,apr,3.0,0.0
36.0,management,married,tertiary,871.0,no,no,nov,1.0,0.0
48.0,management,married,primary,1513.0,no,no,jan,2.0,0.0
36.0,blue-collar,married,primary,871.0,yes,yes,nov,1.0,0.0
25.0,technician,single,secondary,1298.0,no,no,sep,7.0,2.0
40.0,technician,single,secondary,360.0,yes,no,may,1.0,0.0
33.0,services,married,tertiary,597.0,no,no,feb,1.0,0.0
30.0,blue-collar,divorced,secondary,457.0,yes,no,jun,10.674652974835883,0.0
27.0,services,single,secondary,2457.0,yes,no,may,4.0,0.0
34.0,technician,married,tertiary,2069.0,no,no,aug,2.0,0.0
28.0,services,single,secondary,47.0,no,no,jul,2.0,0.0
40.0,blue-collar,married,primary,13.0,yes,no,jul,1.0,0.0
47.0,retired,married,secondary,-71.0,yes,no,aug,5.0,0.0
59.0,unknown,divorced,unknown,27.0,no,no,may,3.0,0.0
30.0,services,single,secondary,-114.0,yes,no,jul,2.0,0.0
39.0,unemployed,single,secondary,2645.0,yes,no,may,3.0,0.0
44.0,blue-collar,married,secondary,1025.0,yes,no,jun,1.0,0.0
46.0,management,single,tertiary,2044.0,no,no,feb,1.0,0.0
32.0,housemaid,married,tertiary,10.0,yes,no,jun,2.0,0.0
35.0,admin.,divorced,secondary,0.0,no,yes,jul,2.0,0.0
35.0,management,single,tertiary,644.0,yes,no,may,2.0,0.0
38.0,management,married,tertiary,4293.0,yes,no,may,2.0,2.0
27.0,housemaid,married,primary,-238.0,no,no,jul,4.0,0.0
32.0,housemaid,divorced,secondary,-613.0,yes,no,apr,2.0,0.0
37.0,admin.,divorced,secondary,1573.0,yes,no,may,3.0,7.7085785454572555
59.0,entrepreneur,married,tertiary,1728.0,no,no,jul,2.0,0.0
32.0,technician,married,tertiary,15.0,no,no,may,1.0,1.0
31.0,technician,married,secondary,-160.0,yes,no,jul,6.0,0.0
55.0,technician,married,secondary,312.0,no,no,feb,8.0,3.0
26.0,technician,single,secondary,33.0,no,no,jul,7.0,0.0
30.0,blue-collar,single,secondary,80.0,yes,yes,may,1.0,4.0
34.0,admin.,married,secondary,445.0,no,no,aug,2.0,0.0
76.97205525627365,retired,divorced,primary,4565.0,no,no,sep,2.0,0.0
46.0,self-employed,married,primary,3262.0,no,no,aug,8.0,0.0
48.0,blue-collar,married,primary,559.0,yes,no,may,2.0,0.0
47.0,blue-collar,married,secondary,4840.0,no,no,jun,1.0,0.0
31.0,technician,married,secondary,-302.0,no,no,aug,2.0,0.0
32.0,entrepreneur,married,unknown,73.0,yes,no,nov,1.0,1.0
32.0,technician,married,secondary,4790.0,yes,no,jul,2.0,0.0
39.0,admin.,single,secondary,1078.0,no,no,jun,3.0,0.0
54.0,management,married,tertiary,284.0,yes,yes,may,5.0,0.0
55.0,retired,married,secondary,493.0,yes,no,may,7.0,0.0
28.0,technician,single,secondary,100.0,yes,no,may,5.0,0.0
48.0,housemaid,single,secondary,1042.0,no,no,nov,2.0,0.0
44.0,management,married,tertiary,3665.0,no,no,mar,1.0,0.0
47.0,technician,married,secondary,-9.0,no,no,aug,2.0,0.0
43.0,blue-collar,married,secondary,576.0,yes,yes,may,1.0,0.0
53.0,housemaid,married,primary,945.0,no,no,jan,2.0,0.0
42.0,blue-collar,married,secondary,108.0,yes,no,jul,10.674652974835883,0.0
39.0,management,single,tertiary,93.0,yes,yes,may,2.0,3.0
37.0,blue-collar,married,secondary,-97.0,yes,no,jun,2.0,0.0
58.0,management,married,tertiary,3768.0,yes,no,jun,1.0,0.0
31.0,services,single,secondary,8.0,no,no,jul,3.0,0.0
40.0,technician,married,secondary,66.0,yes,no,may,8.0,0.0
38.0,services,married,secondary,0.0,no,yes,jul,6.0,0.0
46.0,admin.,divorced,secondary,-637.0,yes,no,nov,1.0,0.0
31.0,technician,married,secondary,0.0,yes,yes,jan,1.0,7.7085785454572555
32.0,management,married,tertiary,26.0,no,no,aug,6.0,0.0
46.0,entrepreneur,married,tertiary,4726.0,yes,no,apr,1.0,0.0
25.0,blue-collar,married,secondary,1782.0,yes,no,jun,1.0,0.0
28.0,blue-collar,single,secondary,3430.0,yes,no,jun,6.0,0.0
40.0,blue-collar,married,primary,332.0,yes,no,may,2.0,3.0
31.0,admin.,single,secondary,554.0,yes,no,feb,1.0,0.0
39.0,management,married,secondary,0.0,yes,no,jul,10.674652974835883,0.0
36.0,admin.,married,secondary,542.0,yes,no,jun,6.0,0.0
37.0,services,married,secondary,393.0,yes,yes,may,1.0,1.0
48.0,blue-collar,married,primary,134.0,yes,no,may,2.0,0.0
34.0,technician,married,tertiary,178.0,yes,no,nov,1.0,0.0
24.0,student,single,primary,0.0,no,no,jun,10.674652974835883,0.0
33.0,management,single,tertiary,23.0,no,no,aug,3.0,0.0
54.0,technician,married,secondary,0.0,no,no,nov,1.0,7.7085785454572555
56.0,admin.,married,primary,202.0,yes,no,may,2.0,0.0
41.0,management,divorced,tertiary,647.0,yes,no,may,1.0,0.0
46.0,blue-collar,married,primary,143.0,yes,no,may,1.0,0.0
27.0,services,single,secondary,1928.0,no,yes,jul,5.0,0.0
32.0,admin.,single,secondary,1630.0,yes,no,jan,1.0,0.0
40.0,retired,married,secondary,102.0,no,no,may,1.0,0.0
38.0,blue-collar,divorced,primary,0.0,no,no,jun,2.0,0.0
36.0,blue-collar,married,secondary,1790.0,yes,no,apr,2.0,0.0
33.0,management,single,tertiary,0.0,no,no,may,1.0,0.0
31.0,management,single,tertiary,1675.0,no,no,sep,2.0,1.0
34.0,blue-collar,married,secondary,-745.0,yes,yes,jul,2.0,0.0
34.0,self-employed,married,secondary,-56.0,yes,no,may,3.0,0.0
45.0,admin.,married,secondary,0.0,no,no,aug,2.0,0.0
52.0,blue-collar,married,primary,2396.0,yes,no,may,7.0,0.0
37.0,services,single,tertiary,223.0,yes,no,may,1.0,0.0
30.0,blue-collar,married,primary,5956.0,yes,yes,nov,1.0,1.0
35.0,technician,single,tertiary,122.0,no,no,apr,5.0,5.0
31.0,technician,single,secondary,4888.0,yes,no,may,4.0,2.0
47.0,housemaid,married,primary,183.0,no,no,aug,1.0,0.0
32.0,entrepreneur,married,tertiary,0.0,yes,yes,nov,1.0,0.0
32.0,technician,divorced,secondary,-262.0,yes,no,aug,10.674652974835883,0.0
39.0,blue-collar,single,secondary,169.0,yes,no,may,1.0,0.0
31.0,blue-collar,married,secondary,3364.0,yes,no,nov,1.0,0.0
31.0,technician,married,tertiary,15.0,no,no,jun,1.0,0.0
44.0,management,married,tertiary,126.0,yes,no,may,1.0,0.0
40.0,entrepreneur,married,tertiary,1953.0,yes,no,jun,5.0,0.0
76.97205525627365,retired,married,primary,1385.0,no,no,sep,4.0,0.0
34.0,blue-collar,married,secondary,261.0,yes,no,feb,5.0,3.0
48.0,technician,married,secondary,178.0,yes,no,jun,4.0,0.0
31.0,technician,single,secondary,1819.0,yes,no,may,2.0,0.0
31.0,management,single,tertiary,0.0,no,no,aug,4.0,0.0
32.0,blue-collar,single,secondary,6337.0,yes,no,nov,2.0,0.0
42.0,admin.,married,secondary,214.0,yes,no,may,10.674652974835883,0.0
35.0,management,single,tertiary,0.0,no,no,aug,6.0,0.0
57.0,entrepreneur,married,primary,1153.0,yes,yes,jun,6.0,0.0
56.0,retired,married,secondary,415.0,no,no,aug,2.0,0.0
34.0,management,married,tertiary,101.0,no,no,aug,2.0,0.0
52.0,technician,married,secondary,1490.0,no,yes,jun,4.0,0.0
31.0,admin.,single,secondary,779.0,yes,yes,apr,2.0,0.0
42.0,technician,single,secondary,2036.0,yes,no,nov,2.0,0.0
46.0,blue-collar,married,primary,333.0,yes,no,jul,4.0,0.0
32.0,technician,married,secondary,963.0,no,no,aug,10.674652974835883,0.0
47.0,blue-collar,married,secondary,4709.0,no,no,aug,4.0,0.0
46.0,blue-collar,divorced,secondary,1074.0,yes,no,may,2.0,0.0
41.0,admin.,single,secondary,90.0,yes,no,may,2.0,4.0
42.0,admin.,single,secondary,243.0,yes,no,may,5.0,0.0
31.0,self-employed,married,tertiary,414.0,no,no,aug,5.0,0.0
47.0,admin.,single,tertiary,0.0,no,no,jan,1.0,0.0
60.0,retired,married,tertiary,2196.0,no,no,jun,3.0,0.0
35.0,entrepreneur,single,tertiary,1416.0,yes,no,may,1.0,7.7085785454572555
46.0,services,divorced,secondary,281.0,yes,yes,may,1.0,0.0
40.0,services,married,secondary,518.0,no,no,jul,1.0,0.0
48.0,unknown,married,unknown,3.0,no,no,aug,2.0,0.0
52.0,blue-collar,married,primary,36.0,no,no,aug,2.0,0.0
50.0,blue-collar,married,primary,9301.0,yes,no,jul,4.0,0.0
34.0,technician,married,secondary,883.0,no,no,feb,2.0,3.0
34.0,admin.,married,tertiary,21.0,no,yes,jun,1.0,2.0
44.0,management,married,tertiary,3091.0,yes,no,jun,4.0,0.0
44.0,blue-collar,married,primary,2791.0,no,no,jun,1.0,0.0
28.0,services,single,secondary,217.0,yes,no,feb,3.0,0.0
28.0,self-employed,single,tertiary,1579.0,no,no,oct,3.0,0.0
29.0,management,married,secondary,0.0,yes,no,jun,4.0,0.0
29.0,student,single,secondary,314.0,no,no,aug,3.0,1.0
55.0,management,married,tertiary,655.0,no,no,jul,6.0,0.0
31.0,admin.,married,secondary,212.0,yes,no,jul,3.0,0.0
31.0,admin.,single,secondary,523.0,no,yes,feb,1.0,5.0
32.0,management,single,tertiary,111.0,yes,no,may,2.0,0.0
31.0,technician,single,tertiary,1166.0,yes,no,jun,1.0,0.0
47.0,housemaid,married,secondary,582.0,no,no,aug,1.0,0.0
34.0,technician,single,secondary,513.0,yes,no,may,3.0,5.0
53.0,management,married,tertiary,75.0,no,no,aug,2.0,0.0
29.0,admin.,single,secondary,1992.0,no,no,apr,2.0,0.0
50.0,management,married,secondary,2910.0,no,no,nov,1.0,1.0
49.0,services,married,secondary,66.0,yes,yes,nov,4.0,0.0
32.0,technician,married,secondary,599.0,no,no,nov,1.0,0.0
42.0,technician,married,secondary,89.0,yes,no,may,1.0,0.0
37.0,admin.,single,secondary,796.0,yes,no,jan,3.0,0.0
36.0,technician,married,tertiary,571.0,yes,yes,jul,3.0,0.0
33.0,blue-collar,married,secondary,215.0,no,no,apr,1.0,0.0
36.0,blue-collar,married,secondary,1088.0,yes,no,may,2.0,2.0
30.0,services,married,secondary,271.0,yes,no,may,1.0,0.0
57.0,self-employed,married,secondary,11204.778501400662,no,no,nov,1.0,0.0
37.0,admin.,married,tertiary,2741.0,no,no,jun,4.0,0.0
25.0,services,divorced,secondary,1694.0,no,no,jul,2.0,0.0
70.0,retired,divorced,primary,383.0,no,no,apr,2.0,0.0
41.0,management,married,tertiary,298.0,no,no,may,3.0,1.0
26.0,management,single,tertiary,155.0,yes,no,may,4.0,5.0
